"fold_id","district","district_old","pca","orig_area","district_perim","parts","circle_perim","circle_area","hull_perim","hull_area","reock","hull","grofman","polsby","corners","xvar","yvar","sym_x","sym_y","points","var_xcoord","var_ycoord","avgline","varline","boyce","lenwid"
"set3.96","9_L_014_2010","09_0_014",2,62414887.8235,33786.4813612,1,44018.4127967,149414723.28,31738.1794789,66784470.8992,0.417729166532911,0.934571869524951,4.27660232846385,0.687087626976512,10,158.97,148.964,0.31685340691,0.23080572793,38,0.00237096874595701,0.000554896852099082,0.0100069008483509,6.4107980485826e-05,0.272629951916873,2.05508558714735
"set3.97","9_L_031_2010","09_0_031",32,112226026.129,58765.1429679,1,61645.5951056,293195754.648,46350.5281575,135918251.662,0.382768250733147,0.825687681799222,5.54718952937272,0.408379426498661,37,120.201,85.0912,0.2301175639,0.493584548645,112,0.00301448793164914,0.000672626821251558,0.00565552722008945,5.44120518932792e-05,0.339423714221264,1.64254163130685
"set3.98","9_L_092_2010","09_0_092",34,10625797.4474,17350.2238107,1,19503.6737459,29384384.4183,14873.5527737,14503325.0187,0.361613750219742,0.732645612899078,5.32260594724162,0.443569048543205,25,116.403,90.2563,0.479568413981,0.367095476896,53,0.000326453852862242,0.000141576489423808,0.00357077840423997,1.18739339694577e-05,0.346213048167029,1.48641805661786
"set3.99","9_L_142_2010","09_0_142",39,33664352.4672,33512.4495449,1,30420.3483935,71526476.1139,26324.3295689,45277205.586,0.470655822797593,0.743516567144533,5.77591828637129,0.376675855232494,34,89.7869,107.221,0.2037795233,0.309546893111,112,0.00058055735928144,0.000613186502075428,0.00314440266299598,6.68312798873678e-06,0.299874114804005,0.998432529905284
"set3.100","9_U_017_2010","09_1_017",74,213665284.479,105305.730565,1,77634.462412,465435248.827,67563.5057553,312415083.317,0.459065541377633,0.683914752804041,7.20418775308143,0.242125103048544,52,93.2163,117.4,0.297803438863,0.189929897486,243,0.00430852615458596,0.00478331968926229,0.0045458584404199,1.78126660024126e-05,0.187720476953208,0.982920272654208
"set4.1","1_U_006_2010","01_1_006",73,5173253864.94,571537.094659,1,421315.452367,13937993300.9,367792.543429,8606840388.75,0.371162028367882,0.601063065105978,7.94625554253898,0.199014541000151,55,82.0682,138.898,0.498413097939,0.424833270436,881,0.0722953535422127,0.117347935464733,0.00647714857240411,0.000164989333910863,0.214208581791689,1.00810301257987
"set4.2","12_L_067_2010","12_0_067",32,105285554.129,54916.749093,1,48072.0507678,182927672.932,43046.5818292,130678113.47,0.57555837474704,0.80568621120453,5.35205326249762,0.438701390002552,30,90.5802,141.529,0.286359944886,0.0470504368203,201,0.00103264752490402,0.00222414935924139,0.00261560153905155,8.07296712291627e-06,0.193217586080802,0.736587885293061
"set4.3","12_L_098_2010","12_0_098",27,117355079.884,56864.0593592,1,51778.7306154,212515414.334,45956.6764655,143810879.909,0.552219142558567,0.816037562375388,5.2491249735803,0.456074760218907,18,136.764,129.165,0.13045300367,0.236524769833,140,0.00240354438996032,0.00138068309007271,0.00390140829101204,2.01553576986233e-05,0.184061269430609,1.17327626037589
"set4.4","12_L_105_2010","12_0_105",53,4435957483.69,457746.141081,1,473608.163295,17781914348.1,339682.219882,6184969353.89,0.249464562524112,0.717215758053842,6.87275724421245,0.266040561323503,37,239.261,74.5286,0.535099256697,0.58190180137,310,0.317288492853303,0.035430431661378,0.0142842933954727,0.00148650965676058,0.195284239729067,2.15604145501553
"set4.5","12_U_037_2010","12_1_037",12,280204178.013,84209.5046552,1,89581.6477046,636288549.684,73043.4845088,311958425.817,0.440372812228285,0.898210001153719,5.03064659950969,0.496549152728292,20,56.21,156.311,0.382438433281,0.180968111375,156,0.00181113262069449,0.00783083884560025,0.00506931935049319,2.83399281025351e-05,0.308865346029955,0.49955175760594
"set4.6","13_L_048_2010","13_0_048",61,63299355.5274,53664.6071448,1,49222.1907046,190391755.005,36304.0533832,84450950.2905,0.332468995444354,0.749539884508803,6.74509871924806,0.27620608586906,65,181.448,117.033,0.139819196253,0.0611604791002,152,0.00225491835997071,0.000522756648998524,0.0035864795939015,6.57467074792806e-06,0.236885336153086,1.94027398210254
"set4.7","13_L_058_2010","13_0_058",98,27656238.3142,52130.1472526,1,48677.4980692,186291843.487,33735.5591061,60412757.9164,0.148456517454184,0.457788044579443,9.91270991624827,0.127886608298191,60,111.489,123.694,0.67930529138,0.417040265963,168,0.00140210763527109,0.000737075207174271,0.00311293335025183,4.93905722301101e-06,0.414235649164962,1.51744006202846
"set4.8","13_L_065_2010","13_0_065",26,368101867.988,107915.73627,1,108998.081223,934320780.92,83016.3912497,442432077.964,0.393978037848564,0.831996336436419,5.62471817913612,0.397199167105644,41,130.947,120.616,0.173385071305,0.262297828312,232,0.00975959793157631,0.00390121778104343,0.00472448692718472,4.38328334941263e-05,0.223071828827104,1.66013611834232
"set4.9","13_L_069_2010","13_0_069",25,1665769208.07,236934.831974,1,215324.37673,3647795733.21,183866.053889,1911643923.34,0.456650900954958,0.871380484478296,5.80525761025311,0.372878094941315,40,62.8709,154.053,0.266393245734,0.208846381908,395,0.0111160361226787,0.0571036900563109,0.00574984561667828,0.000122939960248536,0.161827757547941,0.598804302043609
"set4.10","13_L_081_2010","13_0_081",85,51207834.2975,60271.6729145,1,45659.6834104,163868482.273,35931.3208906,82216893.807,0.312493492264054,0.622838347769593,8.42257799971388,0.177141280958883,56,128.621,106.863,0.109721694522,0.202713731836,176,0.00140973838111511,0.000591648192285205,0.00340994699279869,8.62653952335969e-06,0.371927112574867,1.34882140547831
"set4.11","13_L_172_2010","13_0_172",83,1494315798.42,309267.86781,1,259965.434283,5332425854.85,198911.647862,2357333375.93,0.280231894281451,0.633900921133173,8.00043509368932,0.19632818498006,72,105.928,129.482,0.751636010111,0.629830135052,661,0.0421066848867866,0.0264673693086478,0.00456197568412523,5.87712386992178e-05,0.453741103608986,1.18534923775962
"set4.12","13_U_005_2010","13_1_005",87,138461142.086,107285.955767,1,109899.07569,949281109.547,72141.8226848,250958705.503,0.145858945989217,0.551728786648307,9.11756608366636,0.151165270151567,59,186.166,79.4206,0.625291634229,0.540509498973,328,0.0110984453590399,0.00085399424546191,0.00333729023443064,9.76856723207393e-06,0.381783220752432,2.78865379394645
"set4.13","13_U_038_2010","13_1_038",33,261140003.466,121999.681197,1,86985.6517524,594868378.317,74326.1586097,372285788.079,0.438987871913475,0.701450369119611,7.54956611927768,0.220478313378019,68,95.381,127.9,0.3059082764,0.362685232742,358,0.00386862449261076,0.00463825517199753,0.0033831429350607,8.94653027423153e-06,0.240281434120052,1.04039976951615
"set4.14","15_U_010_2010","15_1_010",40,19861956.9684,27344.2991149,1,29692.8723705,70049059.8055,22623.5095765,28034564.5023,0.283543519692473,0.708481024086195,6.13558218473384,0.333809205038539,21,112.28,54.5715,0.57118792073,0.404048846608,106,0.000416435485050094,0.000342701081385575,0.00243533641066427,3.00485989561165e-06,0.334138866384383,1.1179659974231
"set4.15","16_U_003_2010","16_1_003",24,773229592.295,153998.291279,1,147864.385967,1644359639.93,130294.321573,929613375.657,0.470231434485899,0.831775459070308,5.53811116241455,0.409719398515086,23,45.1984,151.257,0.266748528638,0.424872788695,190,0.00868781426599104,0.0197319628526832,0.00871822686776944,0.000243752773166288,0.305036382482666,0.635778781572573
"set4.16","16_U_035_2010","16_1_035",50,18142813902.2,888411.259508,1,875293.925414,58606677708.2,606782.061534,23810636965.3,0.309569056149749,0.761962560205344,6.59571271510272,0.288859331464186,71,166.844,99.4636,0.397130659742,0.392476634301,1264,0.895192357941125,0.158681388741443,0.00772629978147158,0.000455965320914541,0.293023234103642,1.87172442481108
"set4.17","17_L_010_2010","17_0_010",91,25674566.3413,43503.1056837,1,35377.5165538,96495548.5583,25857.2866307,41790023.0553,0.266069955815507,0.614370714926989,8.58556150777972,0.170479615120689,74,168.945,125.283,0.585384451702,0.476623342098,196,0.00107406052029768,0.000259199738252425,0.00237305407564392,3.49723091734216e-06,0.363385059398129,1.79156364958479
"set4.18","18_L_012_2010","18_0_012",22,47574250.2537,38197.6615619,1,38221.6197354,112763159.962,29388.700789,55226141.5679,0.421895327070756,0.861444397581314,5.53797256719021,0.409739906331558,36,190.79,125.062,0.170903889035,0.337136018715,99,0.00164301916201085,0.000501743331760763,0.00409784115994131,1.28895421152716e-05,0.232408174686276,1.70398040796484
"set4.19","18_L_051_2010","18_0_051",18,1614373333.73,212851.116384,1,270497.36651,5646006162.43,187192.70631,1776587386.16,0.285931911387639,0.908693457077494,5.29753634193424,0.447777198203258,9,202.385,86.896,0.213669458356,0.241237874192,137,0.0813792674181656,0.00924810427909848,0.017224760302605,0.000361778050392641,0.360939838276019,3.60569347180109
"set4.20","19_L_017_2010","19_0_017",49,4812513536.56,425918.191438,1,382124.185705,11251998874,324398.685679,6666633465.16,0.427702987749161,0.721880625612661,6.13960184065609,0.333372251979132,44,84.6308,139.843,0.498970082336,0.438579981871,405,0.0614849483460666,0.0903700499955878,0.0109597334656689,0.000293361616890759,0.340204743912508,0.983100360761341
"set4.21","20_L_047_2010","20_0_047",3,1509124345.81,178355.701335,1,181385.189999,2557224142.03,158079.054739,1627160281.03,0.590141599637806,0.927458937760401,4.59118173401942,0.596157341062391,26,132.568,114.637,0.273024272955,0.461994792288,200,0.025785427592494,0.0213393582662584,0.00909309303043179,0.000121206455433001,0.282293456986516,1.10264538507005
"set4.22","20_L_112_2010","20_0_112",1,775009618.982,122719.350739,1,129049.583402,1297067140.87,116563.60071,822890086.535,0.597509253423972,0.94181426130115,4.40818185461425,0.646682128260223,9,96.4722,157.18,0.267822872289,0.162800980093,46,0.0116836985247978,0.0129312934395579,0.0270338910268667,0.00118281242721142,0.259697208078099,0.74288813933283
"set4.23","21_U_004_2010","21_1_004",58,5766439016,584120.278644,1,475170.752974,17625633055.9,357455.839942,8247596737.74,0.327162093849999,0.699165975175954,7.69216217564999,0.212379698550481,51,108.552,140.607,0.559466837251,0.500380867552,1066,0.106435969214122,0.0919055465841223,0.00560063989755921,9.11175540813656e-05,0.377444624812229,1.26291196473166
"set4.24","21_U_007_2010","21_1_007",79,1898144705.09,389475.018667,1,278623.137944,6052326120.39,214492.092214,3109013026.21,0.313622344092669,0.610529672628586,8.93953538772388,0.157246130881084,88,151.376,107.201,0.566921382851,0.462540465017,911,0.0739555717575724,0.0154341596094454,0.00433559063058391,6.74271577846952e-05,0.342279340274971,1.67921965243914
"set4.25","22_U_016_2010","22_1_016",81,136589017.783,81019.7647448,1,66461.0816837,348823765.056,51339.830667,170604544.099,0.391570275497348,0.800617700450809,6.93239159106183,0.261483139348776,53,165.109,116.365,0.250068225291,0.271023520423,204,0.00333426416526518,0.0014753566014799,0.00391383700285999,1.23898532997968e-05,0.307373141231007,1.39281661369823
"set4.26","22_U_034_2010","22_1_034",95,6785728906.86,1111950.06565,1,485594.604319,18578643390.7,427819.664917,12617267600.1,0.365243509128162,0.537812870577954,13.4985472829142,0.0689661209980602,100,93.0414,107.872,0.491355798063,0.415469737422,2168,0.111857640805691,0.120862610982698,0.00503593099307911,3.44864513107365e-05,0.335396516872796,0.916172932869544
"set4.27","24_L_30B_2010","24_0_30B",66,277458645.54,216338.283746,3,81090.7015967,511633640.586,74316.4080449,388531820.074,0.542299457131499,0.71412077777093,12.9877598319821,0.074497442867943,92,74.8602,109.623,0.301690238043606,0.302748262086072,10,1.63444325898265e-05,5.3696350728666e-06,0.00374008940992376,6.1487658997274e-06,0.320198849399423,1.36404450954766
"set4.28","24_U_ZZZ_2010","24_1_ZZZ",100,1290247453.24,4889619.1825,260,695903.880818,37708815881.7,584005.144362,22967985404,0.0342160691889069,0.0561759087941294,136.125200077413,0.000678160986395478,100,71.2778,96.3982,0.372964738282,0.0402835247341,73,0.000278390407190353,0.000112590669991739,0.00367989426667025,2.10654545224363e-05,0.476180797968641,1.47462786889675
"set4.29","25_L_144_2010","25_0_144",60,4651898.01269,13820.2949717,1,12827.2553268,12663710.401,9959.15194488,5842575.34673,0.367340839721245,0.796206764418297,6.40770073178167,0.306059189554229,32,115.006,92.7203,0.646819897551,0.662554868424,72,0.000124108246947819,8.97771326002419e-05,0.00207393731472844,1.72766984578413e-06,0.276258183235736,1.14769294456342
"set4.30","25_L_193_2010","25_0_193",39,23684468.1664,29656.4552334,1,26417.8927085,53733013.695,22295.0945309,30321994.2803,0.440780565572556,0.781098629181777,6.09378911952715,0.338403636974596,30,57.0003,134.662,0.234845890431,0.461922957049,99,0.000331830204363207,0.00069140773759169,0.0032199459151742,8.06604687188572e-06,0.265763053578449,0.767673377839407
"set4.31","25_L_217_2010","25_0_217",80,14415533.6431,28469.6055564,1,28506.2189246,62574633.278,20081.1143144,25530018.9161,0.230373441887485,0.564650331457809,7.49835656067969,0.223500082543388,36,133.017,84.6657,0.512831669676,0.268143495594,110,0.00061109392178304,0.000169293095815901,0.0028231197617193,4.58904576890958e-06,0.333201203252121,1.81343959312765
"set4.32","25_U_018_2010","25_1_018",72,212679188.527,93481.1609644,1,95400.7187909,699868042.791,67310.6006862,302277577.964,0.3038846975765,0.703589032172043,6.41005269981951,0.305834633094683,28,131.183,89.9577,0.302714038265,0.389069202775,155,0.00649807197547013,0.00209812842028232,0.00640923548850863,3.93089829118588e-05,0.276465314639655,1.75878619747572
"set4.33","26_U_014_2010","26_1_014",86,1050277940.58,236353.95241,1,178623.577939,2452191819.78,151379.002566,1584685598.87,0.428301706297277,0.662767391417532,7.29307613259265,0.236259004466489,32,126.035,114.836,0.316250944309,0.436296374792,245,0.0277500324421623,0.018147129489904,0.0102217944051057,0.000131870983112627,0.209843159862534,1.144935535579
"set4.34","27_L_09B_2010","27_0_09B",31,3252116339.42,323305.602816,1,338833.385124,8707157995.29,250252.620621,4270984337.65,0.373499176330461,0.761444220422825,5.66930985868326,0.390975438696432,34,164.548,154.425,0.308629680742,0.546246797452,335,0.0606567391921316,0.0435381226773668,0.0109775734240058,0.000255752708868673,0.353179040004596,1.96413400389343
"set4.35","27_L_27A_2010","27_0_27A",17,2439736029.91,256420.567534,1,322130.944137,7947136260.08,224588.055084,2964914337.66,0.306995620820706,0.822868977670199,5.19136347403237,0.46628021683441,15,178.321,134.965,0.405424405621,0.294522851692,142,0.0867781229564541,0.0262222429871788,0.0202324608323944,0.000474669397559618,0.281725440337042,2.22243703006242
"set4.36","28_L_002_2010","28_0_002",13,540174442.431,115867.619487,1,128800.646932,1301731827.17,98967.2340347,626629460.693,0.414965994651413,0.862031673125633,4.98534328006982,0.505614741402282,28,217.401,89.4257,0.197791097854,0.302553235454,136,0.0177877857875089,0.00280592460112354,0.00878589038895135,0.000166622387881556,0.176231471974968,1.97438665010067
"set4.37","28_L_079_2010","28_0_079",8,2483315083.44,236129.941588,1,247986.121124,4847054710.84,207468.475035,2731904985.39,0.512334857266267,0.909004923934237,4.73843738899276,0.559679720691145,24,177.803,121.003,0.344966899315,0.385079684781,145,0.0459354304738548,0.0222137859269685,0.016109561671588,0.000381444180955264,0.36703030573446,1.47012422273883
"set4.38","28_U_022_2010","28_1_022",93,5607979686.4,825580.200795,1,523154.555924,21538791084.7,418202.861537,10289336397,0.260366501738512,0.545028315726472,11.0244276881932,0.103394576258234,89,93.0033,124.667,0.628379100692,0.433423106186,1420,0.0882376460314712,0.136377185078779,0.00571794774372622,0.000121896941533922,0.440112514534842,0.940450523292397
"set4.39","28_U_045_2010","28_1_045",2,2604655120.34,254935.980404,1,234701.617997,4346304905.75,210404.734249,2873068178.6,0.599280348899162,0.906576161241397,4.99523610573933,0.503614033000383,26,112.852,114.7,0.610246994666,0.583455690288,232,0.0248796571127895,0.0134341107874014,0.010682598979166,0.000520562550515985,0.624503219741776,1.07719485474425
"set4.40","29_L_005_2010","29_0_005",10,2677565939.51,248055.07894,1,317592.523974,7828296259.72,228755.106743,2940320478.69,0.342036868646278,0.910637448848071,4.79377930538277,0.546831836922041,20,175.928,94.2818,0.368101982177,0.351511180746,203,0.105369272274226,0.015769603668298,0.0132996138527892,0.00038808427606616,0.325376343789379,2.76959526969907
"set4.41","30_L_082_2010","30_0_082",44,199496036.086,93332.0092096,1,98558.3096715,734188722.478,67990.3495594,293585739.919,0.271723100584643,0.67951541563647,6.60790027081513,0.287794774654675,45,156.115,105.223,0.305276478316,0.310134188887,200,0.00863422536728168,0.00239369776437496,0.00526235361378434,4.80726669039761e-05,0.291172567060534,1.85117850218409
"set4.42","30_U_015_2010","30_1_015",52,44931280800.6,1607536.96512,1,1732563.98348,225484327340,1078676.48284,64456150390.3,0.1992656488841,0.69708290874538,7.58379472047059,0.218492596720512,84,211.377,65.9984,0.221134518884,0.531050622676,2312,3.28678402532646,0.211305172385041,0.00797453767023694,0.0004277617781636,0.458029326886415,3.58407760014387
"set4.43","30_U_027_2010","30_1_027",38,41343307.3195,36301.5633192,1,46140.537034,161616502.307,30469.0987929,52359468.1383,0.255811174783166,0.78960518105909,5.64576400317506,0.394243392455461,32,229.613,110.146,0.20592057936,0.231772135606,99,0.00271445725182777,0.000393378560111094,0.00417599790206779,1.20480513151062e-05,0.333977182435143,2.31494598627443
"set4.44","31_U_044_2010","31_1_044",15,19659248561.2,709165.733557,1,939880.075953,68418475996.3,656736.06486,22609605617,0.287338299705231,0.869508689988752,5.0578306717004,0.491225940165919,8,237.773,114.324,0.306840024317,0.222421206689,338,0.828190192245305,0.132055177773623,0.0229540964955443,0.000903096886673534,0.371833012101933,2.865395450514
"set4.45","33_L_102_2010","33_0_102",30,406584517.794,123654.351852,1,131572.151734,1323889832.26,107867.374175,501781734.788,0.307113558761852,0.810281621681147,6.1324495880177,0.334150327027624,16,48.202,138.892,0.364708381508,0.124734532684,69,0.00457929623813941,0.0151303774345798,0.017912615951455,0.000482284840606903,0.394835236753743,0.452463945943152
"set4.46","33_L_104_2010","33_0_104",4,565049401.606,107070.406454,1,131785.650696,1329738849.38,101880.276892,618545851.475,0.424932611293908,0.913512555712028,4.50428893897672,0.619380289504919,11,125.399,112.075,0.562740622702,0.580212641768,59,0.0118683990947095,0.0110485753867805,0.0194357396124736,0.000729442028975831,0.271149917775613,1.15776749437266
"set4.47","33_L_305_2010","33_0_305",69,472750269.79,133385.14381,1,136482.568558,1422676885.32,99388.5164505,685441459.758,0.332296303305487,0.689701889285932,6.13467512516541,0.333907924925682,23,109.749,105.204,0.303234579127,0.334002871051,47,0.0168908442170193,0.00508010714075834,0.0318291854515702,0.000831964739294336,0.33178196936857,1.77524006189041
"set4.48","33_L_403_2010","33_0_403",71,734408626.945,178307.36668,1,159377.441401,1942995427.71,128892.65651,1068862833.21,0.377977537399853,0.687093426889426,6.57961377720335,0.290274617463267,30,81.2447,117.336,0.716277472012,0.333893270746,178,0.00936247466037038,0.0143843829123305,0.0108683182287748,0.000405365626646418,0.3675148779244,1.10853808095222
"set4.49","33_L_729_2010","33_0_729",23,6086777.02601,12561.2285451,1,13895.304335,14824260.6266,10459.6685474,7383010.53558,0.410595656628443,0.824430223507981,5.09141410150194,0.484766970801317,26,116.092,122.954,0.428398704291,0.496094638643,42,0.000191367107347203,8.93897795360806e-05,0.00334153049413473,5.42245196741406e-06,0.217200839434679,1.46574304155266
"set4.50","34_L_024_2010","34_0_024",20,2048196510.39,241865.418559,1,262165.19752,5314743273.41,197826.254714,2502569030.38,0.385380140680973,0.818437567765711,5.34426478372216,0.439981007071147,34,80.4253,105.984,0.489966808116,0.505766410481,396,0.0348247496698075,0.0304638733869666,0.00644090842872196,6.38301520399085e-05,0.269060050341501,1.30545945505134
"set4.51","35_L_027_2010","35_0_027",54,16595795.5591,25484.753711,1,23025.0964332,41581380.0434,17788.3963412,21914884.0483,0.399116035633699,0.757284205680631,6.25577907057499,0.321104992896147,38,162.943,120.766,0.620171837872,0.0521925067301,74,0.000535074877784253,0.000140124726749641,0.00351166894711755,6.170113210016e-06,0.259075282311204,1.73834333563042
"set4.52","35_L_037_2010","35_0_037",19,63733997.0778,40415.2090208,1,40247.1921794,127613989.085,33018.5319674,72187544.0691,0.499427982267278,0.882894658624097,5.06243256518457,0.490333269710115,30,88.2911,149.283,0.24769246862,0.299570502591,97,0.000724605903064737,0.00116995109336973,0.00414281236468638,2.25265970986901e-05,0.258308567372938,1.03039776373327
"set4.53","36_L_009_2010","36_0_009",89,161448346.659,87592.5183205,1,79299.186437,486756521.327,60579.6586433,236449047.406,0.331681938680263,0.682803963180201,6.89366558439119,0.264429217962415,36,140.224,102.115,0.340845785109,0.492725762196,215,0.00572390789143139,0.00125912507124647,0.00427526212537936,3.41517098843845e-05,0.369300074827178,1.67625024435432
"set4.54","36_L_089_2010","36_0_089",96,21588449.9819,39451.8823094,1,34890.2480901,94153219.485,26642.155006,40713533.1455,0.229290619056732,0.530252432397559,8.49096396961201,0.174299390322901,40,125.349,77.0504,0.123608729493,0.308838787446,153,0.000970336471588494,0.000269165186811662,0.00267340084244705,4.26224888876712e-06,0.413587792583815,1.65414318347378
"set4.55","36_L_123_2010","36_0_123",28,258205631.852,89688.7332101,1,85429.3904624,562328186.985,67958.9000971,306141546.749,0.459172486508999,0.843419113132326,5.5815527643434,0.403366470263875,34,126.955,101.487,0.703373387127,0.250817531999,133,0.00610718071042385,0.00179912995835195,0.00721026015458648,9.82317343741359e-05,0.450323355012703,1.59029032350618
"set4.56","37_L_051_2010","37_0_051",62,1312741606.55,262656.354749,1,186293.372288,2720382371.13,153144.296548,1656983012.76,0.482557753822199,0.792248077645283,7.24933697163572,0.239118561215211,65,116.887,104.576,0.276031170776,0.212843056157,600,0.0252779847668251,0.012890806008707,0.00439896699794113,3.09289291680182e-05,0.310930702175632,1.33223907689103
"set4.57","37_L_064_2010","37_0_064",77,722638881.505,177750.67057,1,158881.827064,1976578725.2,133809.664113,964466764.563,0.365600859855395,0.749262606091385,6.61227009737216,0.287414512604387,28,75.6219,97.6178,0.273732857028,0.217840452238,302,0.00699177824444369,0.00778986336029083,0.00586876970759513,0.000123360085021591,0.502821359585576,0.752009738018294
"set4.58","37_U_037_2010","37_1_037",92,243824110.465,138713.183539,1,114548.092756,1029152009.44,83949.7763952,450802782.744,0.236917489572482,0.540866471544081,8.88340402993535,0.159239583956071,61,123.527,117.864,0.886738864638,0.802300964141,326,0.00752169898946379,0.00359418840905259,0.0042483996736105,1.92060365200773e-05,0.375165094027631,1.50831075079692
"set4.59","38_L_038_2010","38_0_038",6,940164450.424,145239.016472,1,144947.91188,1574064151.7,127782.481608,1044431284.79,0.597284710034604,0.900168794362604,4.73676006389202,0.560076165114482,21,107.336,136.973,0.435341668222,0.151035138024,110,0.0193282716259752,0.0118071043320826,0.014679665542904,0.000513796892932393,0.356699428827867,1.1133779370566
"set4.60","38_L_044_2010","38_0_044",43,8003836.54879,18275.639667,1,16253.0169676,19939011.7786,13647.9751935,11640570.5635,0.40141590955778,0.68758112028346,6.45986558085176,0.301136155591754,35,86.4335,133.64,0.274922141993,0.318838740937,63,0.000155431510189111,0.000190061264970663,0.00322559058102265,6.37118724572466e-06,0.304621870742139,1.06118684322654
"set4.61","39_L_010_2010","39_0_010",94,60916081.1845,82994.9389087,1,70669.8848012,385534362.654,50107.2926852,112715846.18,0.158004284663906,0.540439372537034,10.6337300539454,0.11113186473298,58,91.1635,115.015,0.797461313725,0.78702286945,318,0.00291623684275993,0.00157909458684821,0.00273471440456037,8.25983072227308e-06,0.457590501133358,1.17046303718462
"set4.62","39_L_061_2010","39_0_061",75,483743491.541,159233.149259,1,172447.329573,2294230948.1,114457.94033,668054656.339,0.210852134106908,0.724107656388413,7.23978913291892,0.239749676533309,40,115.974,108.313,0.724160635576,0.668441682082,290,0.0160610337934908,0.00565915581947487,0.00591887613769487,7.07446589972182e-05,0.544876700583027,1.71423495019509
"set4.63","39_L_096_2010","39_0_096",82,2792587766.91,377208.690688,1,362287.884736,10177560405.8,288319.110627,4444787939.67,0.274386754346214,0.628283689754012,7.13802844816733,0.246634209292858,37,45.9221,139.113,0.73250481954,0.782104449629,503,0.028658453001064,0.0822147425722399,0.00755408406726777,0.000105979168012594,0.523033327805073,0.683746238921614
"set4.64","39_U_009_2010","39_1_009",34,241814558.223,108587.523021,1,80115.8814347,498958017.843,66145.0827309,305782722.65,0.484639087008495,0.790805170832957,6.98294634066779,0.257710702293403,67,128.317,116.958,0.16997104406,0.102602047663,393,0.00611177999257313,0.00310313683435147,0.00285352373709979,7.84037485861844e-06,0.1756323010736,1.35312555003496
"set4.65","40_L_035_2010","40_0_035",78,2887715580.12,390092.172044,1,367019.149625,10543642144.3,264226.509567,4553134338.05,0.273882169045459,0.63422586853801,7.25922115286374,0.238467835173033,91,195.291,97.1172,0.435286362356,0.453227428155,500,0.103739040414339,0.0246175366987089,0.00795211779366273,0.000107531353880858,0.36061402327726,1.89774338658478
"set4.66","41_U_001_2010","41_1_001",21,14730355176.2,762515.711898,4,537802.049366,22234997310.2,486164.567067,17250728081.8,0.662485134164718,0.853897592400227,6.28264018172954,0.318365126128396,62,102.634,115.925,0.333935922640047,0.271661111522526,16,1.21432825505308e-06,1.47390934288998e-06,0.000680975270729248,1.80097229219292e-08,0.0813401083090572,0.880774826902691
"set4.67","41_U_022_2010","41_1_022",35,134537930.264,61188.0436766,1,87146.36156,576940614.345,55648.5428599,169215195.267,0.233191990507967,0.795070029329909,5.27526397798238,0.451566244620922,22,113.073,98.4874,0.326129440095,0.402307200508,111,0.0061956102466301,0.00127283286602357,0.0063561456398148,4.503950910849e-05,0.407653908912051,2.14666416354294
"set4.68","42_L_039_2010","42_0_039",45,291039302.221,119039.682491,1,107349.744934,893158396.544,76073.5567287,382137644.899,0.325854073977417,0.761608562008913,6.9777585825078,0.258094045388753,71,171.564,128.135,0.184381991979,0.192585179366,291,0.011363000774164,0.00259636357855907,0.00432143912723554,1.65437776716374e-05,0.278536353829438,2.0996435770885
"set4.69","42_L_058_2010","42_0_058",59,438377402.367,161978.352866,1,113705.134161,1002208695.58,96428.7954776,625925328.478,0.437411293975354,0.700366932638688,7.73629280976948,0.209963626909145,73,94.525,130.696,0.242285415009,0.385849337568,402,0.010070498966556,0.00769249381484448,0.00423258612262523,1.79529793217489e-05,0.225308424492226,1.26874431913826
"set4.70","42_L_138_2010","42_0_138",74,357021024.185,123782.994714,1,94602.6642343,692514209.273,84452.342516,468600896.836,0.515543247206148,0.761887197817185,6.55109790184094,0.292807154789946,37,72.8971,86.599,0.323730337438,0.537790170342,169,0.00461957901830361,0.00508230407422953,0.00765464576339832,5.68147785406578e-05,0.384915471119582,1.05561099399864
"set4.71","42_U_028_2010","42_1_028",63,1211020208.85,270103.396836,1,238131.401881,4400931355.58,176819.086966,1663483347.86,0.275173619173708,0.728002603938251,7.76165528491924,0.208593687998135,100,154.567,100.554,0.292101270956,0.462947186671,604,0.0405640577279951,0.0137574777378433,0.00475671070135565,4.59430555137639e-05,0.318409100174491,1.94752908272807
"set4.72","44_L_013_2010","44_0_013",36,4211323.46669,11524.6916705,1,12024.9477573,11151414.1852,8853.89619388,5496459.74308,0.377649273603272,0.766188358241325,5.61590839388007,0.398446332758306,29,132.914,98.2976,0.167370712701,0.123319604192,48,0.000146877613874327,4.21154771861926e-05,0.00265697671421031,3.86983940828407e-06,0.234504253304093,1.68430087537254
"set4.73","44_L_069_2010","44_0_069",99,32265159.2378,69138.9494836,7,50789.6862469,199049941.825,40850.7405411,111544951.233,0.162095798380925,0.289257011466195,12.1718297752018,0.0848199718337376,52,80.6436,105.459,0.311214856406543,0.295798623693348,18,7.06851445891667e-05,7.19612015947486e-05,0.00442416568059814,8.30358682667572e-06,0.258815529478336,0.987361940844273
